,Ireland,Lugh,Lauve,Fauda,Light,Son,Ethaun,Fomor,Wave,Land,Victory,Fool,Tuatha,Fire,Saor,Spear,Mananaun,Midyir,Conary,Ah-ro-he,Water,Brigit,Ingcel,King,Cow,Brian,Gobhaun,Destiny,Strength,Come,Balor,Wind,Road,Wonder-tales,Champion,Heart,Fer,Cian,Aodh,Battle,Harp,Pooka,Eyes,Fionnuala,Mor,Fomorians,Ogma,Plenty,Bruiden,Hands,Man,Father,Evil,Eye,Earth,Dagda,Thou,Boat,Danaan,Heaven,Cauldron,Angus,Day,Ochone,Turann,Hills,Sons,Lir,Teigue,Eochy,Derga,Lomna,Swans,Stone,Time,Sword,Country,Night,House,Milesians,Sea,Amergin,Horses,One,Nuada,Lough,Great,Children,Urcar,Mantle,Faery,Rogain,Cecht,Strike,Ildana,Mac,People,World,Danaans,Flame
Night,0.3983913043864814,0.43201235244192726,0.4301511713145337,0.41778653561468015,0.4917397202553658,0.4647339750011716,0.20648089630922584,0.5743202060279435,0.4945176130800464,0.5845892354544601,0.48150651962620933,0.39004451233250376,0.5662735046498281,0.531661177098837,0.586819593873782,0.3571029272493101,0.3297499138499094,0.5451913769358127,0.3759286019042999,0.17761592322614037,0.6076688925276121,0.2538578852438071,0.5267414396189211,0.48980684058729124,0.43823731925591447,0.571162991015894,0.5346855192175342,0.5806493329587797,0.48207259686244414,0.5570948873799694,0.511859832725241,0.5336207612851863,0.5550625587013608,0.5204214303754647,0.5307691579913331,0.5207306117277267,0.4822431007158159,0.5304577875769214,0.4967190302289409,0.5200209320661388,0.49365141688521164,0.505534532317133,0.5182792663152942,0.43720278252365513,0.5461718516233933,0.5622306973952776,0.5933840608049759,0.3848825931613073,0.5804713575065061,0.5987428459039857,0.5647333952620364,0.5077394602099251,0.3517198370035092,0.3825631763418096,0.5289260632270536,0.514913636318479,0.5876725199414625,0.5019654997752943,0.5497364591841616,0.2876841069944376,0.479433062224639,0.5316271359197954,0.4276672477292596,0.16644693097816324,0.4943679027478495,0.30827755626318354,0.5631445578345491,0.23928062390790042,0.33345517636557376,0.291199507761055,0.3610130667980113,0.5295645499771581,0.37588383003542125,0.598398512617897,0.519505455419413,0.37942973525154083,0.5359961469228539,1.0,0.535154246073822,0.5852264148833246,0.5584598291460935,0.28690046975463873,0.4478040204812717,0.5123954058506202,0.46452458240469396,0.0968134851639476,0.4542337478662962,0.25386011265414077,0.3219807134359672,0.3650491583316114,0.5205157744050819,0.5771223180575527,0.5869338793866297,0.4044469451711007,0.4069832290039292,0.6183415302533936,0.558472064231589,0.5398589320773007,0.5830836432092124,0.4361149275911136
House,0.4728227553282906,0.5106545044795453,0.26286380084893096,0.256316927020054,0.5423418767169436,0.60446094147556,0.4146701221162369,0.5398571244752256,0.4526729346042164,0.5474741357515354,0.5282928120450769,0.3344880677859995,0.5868718235574727,0.524951732635402,0.5620033180224906,0.38913749554487154,0.37648035180598743,0.5165246321014357,0.4422649621332,0.17162204105873996,0.5769122624794728,0.2464235232952508,0.5582032736419756,0.4387698789133756,0.448647583490919,0.5013486263383917,0.5139403975004219,0.6045092095011692,0.4502821691934395,0.534339660367522,0.5437921583104584,0.5180208237538219,0.5290362565669873,0.6051363030181589,0.5768783540735594,0.6047901801697712,0.48269350732898697,0.5666294280966492,0.25850216933728376,0.46534538400985526,0.5489872671307277,0.39253241216011664,0.5530046072514548,0.35793578256839714,0.46712952083934034,0.5177427430955317,0.5757782669660432,0.40356624895116844,0.26823606400634126,0.6175750009082683,0.5143968827587456,0.49612102215658255,0.34708402901903673,0.3611944838464563,0.6351915224695833,0.5393283417344026,0.2798531470216768,0.5017086791690936,0.603645562503992,0.24970182582413308,0.43694739644931424,0.6369025036035296,0.4000425339410743,0.23932625318339107,0.47618570170461716,0.3035584952941981,0.5898167268305625,0.22515144206109347,0.19457190722691292,0.2760008904532108,0.20843098470601784,0.30728205637584394,0.354835877434977,0.7358775497821554,0.5284899348555554,0.43397702813840966,0.45289282814045234,0.6198873984791943,1.0,0.6223546513956014,0.6322421692802654,0.27471440265774505,0.4538220999614236,0.5946724003386596,0.4998305719783735,0.09488972632323185,0.4230786231611734,0.23686231542970246,0.30229618255583246,0.47533639436748126,0.3766106122850537,0.22724979498246883,0.582132234317326,0.21847902079492837,0.4446678596402813,0.5031018484375834,0.562501948470035,0.6332171754443635,0.5099216497847323,0.5023020786426863
Milesians,0.42677270821265695,0.4351208747460111,0.4644012586790066,0.4189742233364511,0.5052693622006009,0.4578737466953298,0.4736438723053901,0.5545407835618438,0.51779251137173,0.6119410471311838,0.5030612421349636,0.7610413600242824,0.6585194717842285,0.5277104032559335,0.5684150576241573,0.357626678078283,0.6659852366207766,0.6064713362493563,0.3621172625848056,0.2274972558278836,0.7039130908026047,0.28854332515877323,0.6565632428155362,0.5569455873239589,0.46364336059848343,0.6580996157238646,0.5540124593005948,0.7004602231639606,0.5348819248337406,0.6307000394747183,0.41011211561454614,0.596216381849566,0.6169181286546663,0.604270266564142,0.6837791717167361,0.640319281542672,0.5411446699662407,0.6396846282994667,0.2923296740854614,0.5629141988432295,0.6216529783176931,0.5661299159414276,0.6380830256885978,0.4906378806094745,0.5370503431015552,0.5711047098964286,0.687524331841317,0.3774028285841217,0.548861308423213,0.6728323894460129,0.5747304125404369,0.626247716987727,0.35445098845928985,0.4032279019205953,0.6367233251415242,0.640925130133655,0.6128328170911633,0.5190257849044874,0.6828789485258789,0.3340663474328702,0.5005220873180904,0.44920269986718103,0.4569072909540403,0.1843843196819447,0.5310199346472486,0.34343948296968896,0.6376941635560739,0.2748687832023451,0.4192504197795416,0.4168323738638984,0.341668541111469,0.5390927151376599,0.4315197505516697,0.6884963062063216,0.5940877258294679,0.42140041786425186,0.6103949475540128,0.6590154276760251,0.5828970417026017,1.0,0.6892691674161379,0.3435308690670432,0.5362143613923508,0.6505215121633545,0.5029737336062571,0.11223191599280295,0.48892964368999003,0.2872365307081494,0.32149969372883197,0.4368750158382271,0.5927851041442332,0.5473599926869851,0.6619117367599082,0.4585837138453875,0.4317984022400894,0.6713053444137674,0.6889002390288621,0.6272112441636565,0.5791917064868173,0.5368254128155456
Sea,0.31246397256363506,0.32071679135709164,0.2886348520941505,0.28421526757040916,0.45458893911797954,0.4009656900340026,0.44193326356624213,0.5636759489180849,0.4204078948693826,0.48400168949865136,0.486279248140014,0.658372108731714,0.6004699235586506,0.40351385298775466,0.5087603210335946,0.31644618417012726,0.27925007084790204,0.5248363509362841,0.31200005609542436,0.22067374822928496,0.6131239395880799,0.24883486801779642,0.616582494806007,0.5259278809055478,0.4525108073365607,0.4878517279356033,0.4418774835734928,0.5808785468993289,0.4447805912977333,0.5603460201952637,0.20666910814165418,0.5377600913282916,0.5945637428679191,0.546507374421905,0.6397150559411362,0.6488013239565285,0.4220580011740888,0.5922570102861682,0.27845280073969986,0.49019985204751626,0.6214869070344488,0.5520114992629981,0.5804930445036938,0.4375763655810844,0.6227482107961707,0.5455781244693704,0.6373944253572412,0.36630469572902774,0.6375414090122407,0.607606324351691,0.5172225149172127,0.6424702415489496,0.31554217655336,0.35322355653098186,0.6373299406459711,0.5060858206786822,0.27258151856755714,0.48112935751919444,0.5485142400245523,0.28615264056423906,0.4402007964189829,0.3822341351111803,0.4211880766280372,0.16821022642875005,0.4983638270976082,0.30300553552837983,0.618296703469131,0.24361678336344536,0.24806414527079426,0.3937497782568777,0.597005149575203,0.51318569790882,0.18869819496662568,0.6731728184927463,0.38785824027781524,0.3018099955526081,0.6289243454793598,0.6073145977964034,0.5948941950467951,0.5133569497787096,1.0,0.2791986992685942,0.476897879080433,0.628679771943306,0.4722677338138708,0.10544054758613138,0.4464654351749005,0.26152785664797673,0.3282209200798172,0.3903692432476334,0.17467131002135877,0.3146026814395169,0.6359451526658423,0.2603112417523765,0.1964668508266634,0.5883860190847283,0.6739077180573143,0.3125868380957507,0.512807998517234,0.5065533306034629
Amergin,0.3817892678063025,0.2812903885078128,0.529641083862063,0.5189568607495304,0.38697383599466906,0.37134563855852065,0.5095901999157507,0.3754003543678125,0.4685969887879042,0.4392122775491311,0.37696467382006155,0.7272955480781176,0.5516763813991973,0.3533316643655289,0.3957548832233728,0.3285114906072434,0.32561462177249656,0.43783356433350057,0.258146504702136,0.2809141985091444,0.5025460522652193,0.3248808703281722,0.32025708663116004,0.278838657120297,0.4731162800139888,0.3802380779149585,0.2942558400947815,0.4068531912606819,0.3886453868353133,0.4122025170332694,0.29214827014031525,0.3536144796688332,0.35535353085076826,0.368805134403634,0.48936892484279937,0.5077452268269483,0.37132533782963617,0.4991727906769391,0.34465605852816605,0.38269045588329015,0.4563367273207396,0.3457693572592933,0.4172707956268959,0.4884228382656847,0.3178270402842399,0.3481879810091113,0.4590645771538734,0.31925419129879845,0.560224544134547,0.35132496993128753,0.3294790255331194,0.3419804327239586,0.30952734278512933,0.33264802696599693,0.4408646573232379,0.36782928390982456,0.5273697820453678,0.36843113094210683,0.3783450572063497,0.35022947169021734,0.28718381933668363,0.4269106679095274,0.4892902511122315,0.5691780602441114,0.4158658420426448,0.34318461450700966,0.45765892368895006,0.33483263467318003,0.35001744320094696,0.4633672970266917,0.6702828135569112,0.4682048089422673,0.5327215995424678,0.3921711399749139,0.36205567249974546,0.3681836997531067,0.3266696706832504,0.42184436377741746,0.33726154764125854,0.44531706198336407,0.4581291512439108,1.0,0.4716876410903858,0.4062027135960032,0.42566527913753843,0.15417734686377554,0.39968180395718167,0.36206857175379425,0.3411729795000252,0.4802461027540649,0.19809571478347926,0.6071807594046377,0.5153100217830162,0.4794594668407029,0.47636836088827417,0.37117331058556513,0.3677059151921524,0.3465783456624156,0.3683354138118009,0.43262797325496216
Horses,0.40741539292995504,0.56005572407238,0.42206113966881736,0.43278396996834034,0.4873631753980488,0.4064669233086782,0.34350219610888494,0.4545350765940484,0.42559906613393256,0.48182480514577714,0.45511258234657836,0.4025824758058004,0.5499765537391317,0.38750273458211437,0.47274622770154645,0.32018923814886613,0.3740060229075154,0.335046515800811,0.3834339269600197,0.15129495658968498,0.4037555184184728,0.46605067967391756,0.43836941637319193,0.4296324880011242,0.3756916983504292,0.5368233314509153,0.36883057336435277,0.42227119013731634,0.4656055624374854,0.5547835429621529,0.4077871035474005,0.4428087162043888,0.41296294422738333,0.48560795540024565,0.45262978565713724,0.4352131942248077,0.3980958785792124,0.4843304772002412,0.5096952712849055,0.4876544904545013,0.37460185659507916,0.46143878464838917,0.5012092577188891,0.6465508607985967,0.46067385864762356,0.4882362109087755,0.4523264263688888,0.46271115236987864,0.3848627298488768,0.47633286006623443,0.37279172731465887,0.4525019338535397,0.3473331971656682,0.3615379877985678,0.4861460906319319,0.4279936945339432,0.27394401781088706,0.5029780421582086,0.4676147919971159,0.33942830819906455,0.39518192933610274,0.5470441513492433,0.4780576692823985,0.22063581037538785,0.6094292921471738,0.42431536272076403,0.4788160047217575,0.9434758064353863,0.2857112723650702,0.46537409151555215,0.32500451141168873,0.4634676346434338,0.8248146520342056,0.4819915178860368,0.39199917274771673,0.37675636522375483,0.4882655097868764,0.48107792593393495,0.44234382780436987,0.4328758100912392,0.4496282231382274,0.4532962645942624,1.0,0.4361127366545519,0.49114171644060534,0.14054906761350838,0.47444529522448725,0.6310802035666735,0.5212940007052709,0.8020585842808865,0.3893835546225042,0.3711616886284127,0.4464462918439795,0.37686941182120826,0.2780122570229883,0.4426129665373039,0.43567040780535804,0.44692577271040174,0.45744449568255624,0.5721203451582915
One,0.47922393220940546,0.46335797920962823,0.30761394146413706,0.3085919516244198,0.4678775715739715,0.4740621034644575,0.4784185033281245,0.45499396254045454,0.48519905748945186,0.4901567841465068,0.4808857265354296,0.34234468361859444,0.5008805055742045,0.43002383182165205,0.47407027180983174,0.34683042628215527,0.3875078753988648,0.4911917395843477,0.413662406392324,0.18811397028910384,0.45891893390019334,0.2824804628315657,0.418590498454407,0.41212943316146783,0.4971356798875812,0.49368075915588644,0.48047064636218767,0.47945967834680603,0.501284193566794,0.5063458166801348,0.45456905849499313,0.38567724455740127,0.4203739328932327,0.45599088000170884,0.472915636411266,0.42151316377589493,0.5469221919051958,0.46436874401273776,0.3962992796953688,0.44146821151589566,0.4330528255620948,0.3908783944623932,0.44875924372435483,0.42029347453035076,0.4623505149843223,0.4420110928817793,0.49801453358294967,0.3802117557022615,0.7178240356489896,0.5054871880703664,0.4573880554460115,0.4226091404530382,0.3569075436532485,0.4071371297261873,0.4520665855243074,0.45677949473836815,0.29802996617695554,0.4647953265183811,0.43378511912480233,0.3153448866994335,0.45380740737842273,0.4941145994510239,0.3819002508238792,0.18545726214139407,0.5368894206643942,0.34137297326314964,0.48520193011039947,0.26036088770081317,0.28428344831792357,0.3789827242304164,0.22687778867786537,0.3405161405428238,0.3818921125443981,0.47957755032984867,0.40959680514515695,0.4178586606297644,0.4279633031929624,0.46818150790392493,0.40294728746439973,0.4674988757400596,0.47627162521278843,0.31944579837737813,0.5065474535021413,1.0,0.5059938256175393,0.11049998225243128,0.5094767348306655,0.2888165991833714,0.3385124002640289,0.36563913942651344,0.41498503590285707,0.33586022810178034,0.46684315816863764,0.2657357901216214,0.20735948759255665,0.4973403133877308,0.4478559511473117,0.4321920024051998,0.4613666975093246,0.5025227493746354
Nuada,0.5725516044756557,0.3644335941158048,0.30505773875177794,0.2906755217524545,0.4931647160816756,0.4530849538437085,0.35067306411296245,0.575593955085528,0.45158654969405837,0.6062180206690015,0.44099132085041043,0.3047331172585151,0.6096968323730495,0.6308603087277919,0.5531649008101273,0.3199115519830595,0.371673033340021,0.29927061879527433,0.36930313721233,0.17570938017965626,0.6396562317644369,0.25914930996057994,0.6179112419261211,0.5935815321332172,0.4383810337561748,0.6159379608217898,0.5429588391900697,0.6499526850640592,0.5941101188499963,0.5144447387824402,0.546820827769918,0.5764124181047484,0.635380132897277,0.6505070375371034,0.6033156336930764,0.6727948811301778,0.4791181842827499,0.6392813499366119,0.4799466374587675,0.5360168485028621,0.6488617222136827,0.5904751963425613,0.5582225787868287,0.4324708999649389,0.6534437074905003,0.5426002719936647,0.5523759161754943,0.3735419046542487,0.4315202715954227,0.6053611321761698,0.5217753456581685,0.7071431534712007,0.3751859483616433,0.3777885112450742,0.47130908262790944,0.3586634942200965,0.26091412997648666,0.5146490073050266,0.634389292541127,0.28711650806943495,0.47066538806949637,0.6334633996370204,0.41510434949716213,0.16129301242047703,0.43020738840888323,0.3078022790233004,0.5463888710739422,0.23512067524666214,0.23464880841450536,0.36380865454309197,0.3047071631516609,0.5025383835263577,0.36954739204658976,0.6780899267691352,0.629692255695657,0.38665712523303525,0.604764115927064,0.553635004054168,0.6762341740644647,0.580048468715546,0.6854193751224159,0.2876304366705535,0.4947330693172704,0.606706038798302,1.0,0.09531884398390313,0.4507348600788265,0.2523926593643548,0.31600894368425925,0.3782905650734688,0.3929171806546986,0.3068658471090165,0.5724463782833153,0.2570818645717013,0.19555323779037753,0.5893655108333931,0.6164896675231493,0.6246354743926162,0.5151754407563559,0.5252546444131858
Lough,0.3644267574644959,0.22103432242701862,0.47707360322639225,0.45034164910727104,0.2895643971100707,0.2775138631751623,0.37186160297085596,0.31493078659623086,0.2437194895449129,0.3499530997333229,0.2887263902322634,0.41884648297479843,0.3780932918724251,0.26682113418747744,0.32283631154263026,0.21353032167541927,0.3431119671649173,0.2632243684277889,0.159681692996796,0.21971405437151992,0.3481397065822248,0.17224064398037614,0.2432112398842347,0.18817944302478906,0.30738316322357623,0.22738123502391253,0.29098305968634086,0.36652323562506156,0.3196147534148006,0.3392919932422833,0.2351095288823629,0.3230383823156569,0.32646468174832144,0.31563872135954885,0.34960154049812214,0.35811918413769217,0.28650482301006697,0.38448274779121155,0.45217954350495493,0.3860625290886495,0.3530834245048402,0.5366500107823096,0.40934268521878353,0.41735555513916983,0.2414403796212465,0.3217122392680437,0.39941973412546977,0.21944732448074045,0.5462130850603191,0.43504844978685736,0.3534862382434041,0.41827595585034777,0.21982545068436488,0.25144312317658074,0.34531316944411594,0.32665939101926966,0.3051743832066247,0.3522252945160522,0.34812614181638607,0.2689294926223586,0.21894428733763502,0.24724490476850966,0.38423586762758793,0.5225146653383516,0.30196255487187174,0.2924074274376921,0.3841944865759241,0.2673139225276994,0.2617684884247844,0.393668062371353,0.24083996074935368,0.35857589768920306,0.45160599177273075,0.34972372932755985,0.3420058950578875,0.24439267595444322,0.32772470460098724,0.3492333437970621,0.32595856071324325,0.3611113287433991,0.38502244294433796,0.4335820106119571,0.4854328084615309,0.3256470483777632,0.29406505464032956,1.0,0.289631791090705,0.3093821274172014,0.28828828644961824,0.45732895625635706,0.3840057454569983,0.37720864634110746,0.39151805635883297,0.39553152288349847,0.5324795075001206,0.3897117579418699,0.3333624204190373,0.3921575316860011,0.28635048879857355,0.6860336644625132
Great,0.5022236821189046,0.4366032610307653,0.30553210801892133,0.31215885565899926,0.46310509709583597,0.4524302975242202,0.47619284927778716,0.4674756595645227,0.42844415267525665,0.6001441722740376,0.45059534298311393,0.3246457881678145,0.5878888705472963,0.45100536208706027,0.5819046846070973,0.33019900924689866,0.33203679067963054,0.6108036167570322,0.3926480699646265,0.19994614545026462,0.5161725857365098,0.2635451528824364,0.5750895980944178,0.4690620279042636,0.4675819197298233,0.6018317730949464,0.5639512185348992,0.606638588176922,0.49582333225976305,0.5653499665778577,0.4122405852689458,0.5301006267992112,0.572422249247534,0.5244372014649458,0.5914054316811066,0.5334858880397398,0.5202745093740544,0.5855877129632405,0.5128713243184877,0.48225501206028126,0.529763075469051,0.5968972812424074,0.5460191160091595,0.46499775348633726,0.6075516177711592,0.5450435116245219,0.5847093826314577,0.35952826241532804,0.5557937049705435,0.6234868432670087,0.5814345358370735,0.5473686595241196,0.3439269744874944,0.3884093208793969,0.5157590982452875,0.532511888997233,0.29589060791285815,0.5280429687253276,0.5677486442354657,0.3063057321631674,0.4701693355426549,0.4586414819705435,0.44712273673422964,0.17640201162463143,0.5030592159333103,0.3399819604108318,0.5967511654163887,0.25242267549725345,0.27506395844555426,0.41235472536860734,0.2140799269925541,0.5176968027101044,0.3995855627967474,0.5784739913554786,0.5058406337911259,0.35246441104194337,0.556869679793405,0.59350010250585,0.5286785094508275,0.6156254755211076,0.537928177138271,0.43400336836411285,0.49429235545749806,0.5564641780580248,0.46891105276377615,0.1043330744848899,1.0,0.26786938281724704,0.3612203443629491,0.40200438672386823,0.22592747172177238,0.33011726003008174,0.6567509877638678,0.28072295236817735,0.21408724973118082,0.6525941456921348,0.6196262086256703,0.5246621687041847,0.5649489909679994,0.4803589641187545
Children,0.33230797095406084,0.23019722728385503,0.4711398016847825,0.46112265915691675,0.23037531781542517,0.23574689895824538,0.2631026945777651,0.24031499581211022,0.32624747009438365,0.2669374993726464,0.23885979307474575,0.462533872820284,0.4878498850066265,0.21076672110266817,0.2213464106081769,0.2274876874726999,0.26266708553595736,0.3236746906270069,0.24909528488634827,0.22532528429112322,0.24072514712860482,0.2457468988450263,0.2993868560399137,0.26093127965245627,0.3166296292326871,0.29586874747499753,0.2590293598578335,0.25862009316551,0.24739231102972353,0.43857207105617696,0.2056887486934459,0.21287075012071863,0.21501717870271173,0.21542087828324827,0.2530360313344969,0.2572690032156516,0.23581782264883416,0.2643058182152755,0.3453918795658866,0.2643770577251771,0.24460592428870043,0.4831933688675774,0.4924789333614067,0.35958846836360503,0.28796941190716385,0.2123906977542572,0.27201680743099166,0.24294868987627827,0.2605646231700394,0.22814258320092368,0.4254198764925057,0.24690194945468283,0.24739954915374923,0.2542890426299236,0.248247581634746,0.22798465813954166,0.5092623190482436,0.3994861786538641,0.23508416088039039,0.3263887303684694,0.26828824079307956,0.24754120209167937,0.2903396954457247,0.5403282406093892,0.2796058877805785,0.34458924248979794,0.2692205176650512,0.3570013579216101,0.17176034587658112,0.27653135764626224,0.44104614384739804,0.4722004020895177,0.32805840159385175,0.23605414994472024,0.23841563847495315,0.25078965585101964,0.21613980688712886,0.2451290616371216,0.2308364625629418,0.2782269652616043,0.29708535951084647,0.32293689926195474,0.4785700308536438,0.2585911052245262,0.24751514001505096,0.17598439568036064,0.2578111245164695,1.0,0.3030110424289141,0.307835756747437,0.260559320021224,0.5897532251560021,0.49584876664728045,0.4471588307323538,0.5688734276651433,0.4994975082631344,0.23580018798779775,0.2007049324396423,0.22946867445647615,0.24642844071267953
Urcar,0.3997671304234982,0.5409987408001171,0.3470863469273522,0.35279910578701595,0.44394281960734994,0.4153892332235808,0.45488989752354647,0.4273676209519814,0.4651128020394296,0.5658781268952962,0.4342711479314602,0.5509683816094818,0.5977699017226115,0.3748749456709283,0.5433466549919325,0.31181805804056084,0.3761335681223522,0.4457583230268509,0.2409258428267653,0.1915974629149083,0.5504335530112983,0.28044426168929903,0.6193047660137978,0.259156688361199,0.3724080355753702,0.5806076551455763,0.5098250263881622,0.5878215499996419,0.4979285583895492,0.5490578310509612,0.34305303849638347,0.4815075703506377,0.5096133988799785,0.4866822000064005,0.5734423586787372,0.5568495706264595,0.4735504301277933,0.6046311139259973,0.584386025764681,0.5283263156276671,0.5298803551313452,0.5342248997709697,0.5781755661139519,0.5095530716990396,0.3471752822174009,0.5048055736832324,0.6146131732142341,0.3370468282626834,0.6067686716256298,0.5428863951131065,0.47692873854537693,0.5912231103706377,0.3391880102063354,0.3952996188973438,0.5222195495669892,0.4419159726736757,0.5351330263841242,0.5212862431659018,0.5237273013987704,0.3274119776226269,0.2883279044050312,0.441507495025562,0.4771302989734236,0.6010799454258674,0.5993012217631437,0.37312527861568223,0.6226163963980021,0.3173540322020076,0.5902339362200167,0.4624955058053841,0.4871835755498257,0.5122717556716495,0.48642610705497386,0.5400318019352099,0.49164184392405313,0.3637209299052808,0.5049371912450609,0.5706742285388753,0.5038564831704968,0.49473530072390115,0.5764856501587957,0.47838868390103995,0.5650860649872981,0.563722291517446,0.47194793505869054,0.14150390094413173,0.4995009438652089,0.340910698961165,1.0,0.5694409421371015,0.5660520816168123,0.375990358407364,0.5342169316918091,0.5334933741105997,0.5636350167834476,0.5435404446978016,0.5608999556161249,0.4838140138458941,0.4499374773253275,0.5109637889911154
Mantle,0.289680122886493,0.2099639645308662,0.7088058180281416,0.6448907576208132,0.20590802335077585,0.17891502831763462,0.23408929484201701,0.21349359809413898,0.2454555257998503,0.2280969636989359,0.19344620943852317,0.7291936831117282,0.22599768972743534,0.1780376755624105,0.21362428438753128,0.20927554414152527,0.24296560746102594,0.25045711066625326,0.255962980967752,0.21323989156317716,0.19057572970588146,0.3470816509596813,0.29331876144797586,0.22849001721359494,0.3774035444865461,0.25605739335158456,0.19160145264315062,0.20189622247843148,0.20422143311529875,0.20443306117454768,0.19154874493037724,0.17658090580513985,0.17502580139947377,0.187277797032319,0.1998281994152455,0.20260940024754004,0.19450630082768258,0.5410851424198837,0.24197553197684027,0.20726681689793736,0.6036108781740374,0.21103206167154737,0.20028472904841874,0.2482725731353939,0.29808051014005815,0.18158208869324596,0.20557959489136568,0.1967772622306933,0.21068472365996993,0.19526076764467348,0.1755642367831829,0.4969273833288349,0.20525006701772502,0.2089428552643851,0.24227736855730933,0.215780152949805,0.5547989504287556,0.4284825039712843,0.20095141914322293,0.2721921227880699,0.22995928275473798,0.21211205642582048,0.23849440706184374,0.2085236475523973,0.26936308848458806,0.3618380629835619,0.2536388732336321,0.29993821602558257,0.2084376936451238,0.22861401000653084,0.3942339505444186,0.4759274489396056,0.4764927754442187,0.1994335903149787,0.19114396037801717,0.23365809877771995,0.5840886096167192,0.20195243267739382,0.38730740307899336,0.22317741005227668,0.23104459422286172,0.24206744487123225,0.7130062149838594,0.20581465384384764,0.22051358065432572,0.14507827919405064,0.2073825042588899,0.2589814041700296,0.3499371154359876,1.0,0.5080626788033189,0.6665382722996805,0.2207076401526931,0.18320269769880734,0.22449865272820743,0.2103581334852442,0.18264926749946694,0.19205052618970214,0.19317458923322534,0.20657089063153247
Faery,0.42047098401880045,0.40871255103823745,0.31095675742029083,0.28409190667543677,0.41270196088963246,0.4558567968427673,0.2951063760168518,0.4448776293043728,0.49297686162822785,0.4439981004689007,0.4197005187487662,0.406610926415967,0.45706715160525313,0.4154012669668653,0.5334057358998513,0.32487230876762874,0.33672956300971396,0.4589122691158528,0.39520879260769926,0.22431841667828364,0.4464695369774789,0.2565970337220068,0.463053757436638,0.3819567718068425,0.44883118280742157,0.44045620995898044,0.4505967123449697,0.6512730982467924,0.4378775635811225,0.42795953583637436,0.39199963936009563,0.3553670655535631,0.4073753711497953,0.39235446479407504,0.4359460307926549,0.38919257822818687,0.4231051140091362,0.43319091199167825,0.3033830453723292,0.4195686474022245,0.4191337748645131,0.8016426770178773,0.4166380750595025,0.4637720857326714,0.4538803061094641,0.3821161672306417,0.4534164941771063,0.3378251242827578,0.3145285476549237,0.42771934061908334,0.4278547332482007,0.3989821199102854,0.3380661421248984,0.3839893974238678,0.4037653729350266,0.3966428824417933,0.3516420727359091,0.41819238285784616,0.4178392407194417,0.29937820933358006,0.4923750524544192,0.42994423673124565,0.44254507374545116,0.3791857044527936,0.4855161942029328,0.40518790814146133,0.4244674924702743,0.28536507637656544,0.27912245340753655,0.41870765303847507,0.3709567970043448,0.3661331348952959,0.43575938805208225,0.41942850290041056,0.6133856033749039,0.3717545723804411,0.604684321062182,0.44406854384600963,0.39633927060489094,0.6107017642982474,0.45296833141844517,0.45855236944595,0.3770842487362079,0.4207051154610635,0.4497406562024012,0.11586958718004652,0.4626809692833867,0.28502502932608165,0.3089031896316478,0.5991046878624859,1.0,0.37773325506367206,0.45420284677215145,0.3469400236344373,0.20603882028227608,0.46745815334130936,0.43484395478863086,0.40417134598054716,0.40387211678855456,0.5597339541798545
Rogain,0.29539208815085244,0.4169272855813292,0.3142878436177965,0.28440751070757114,0.49232588259130317,0.42005538088413363,0.29170521739935346,0.4941749124352213,0.5310128029594646,0.43556385772517336,0.34989468612292746,0.4702872675681639,0.5545613456988454,0.46580972107151036,0.5095115695460826,0.4171440417050326,0.5075875397566513,0.5724501968199991,0.5642020943454528,0.20873521416353172,0.5500684886167551,0.5994107610487199,0.4281201609111682,0.30387083387723923,0.3930423878894532,0.32440023555742,0.35569011247151655,0.5867574307960973,0.46035323795664335,0.5173949871444303,0.3800311778819637,0.5245080398231994,0.5135095246350436,0.4426069443359367,0.5395371255696765,0.5420318306411795,0.3658054684591794,0.5648510136249816,0.53012724812921,0.4915845246176553,0.5782903248915051,0.5210731703949929,0.5411005434853434,0.6304928565307493,0.5750172331849309,0.4570356178040132,0.5633961585954276,0.4758686864541839,0.3654195917052796,0.5448767505530322,0.4909447057436505,0.5159757183651181,0.5960655267172617,0.575877705207431,0.47299006593522264,0.4840164267396149,0.3781375651431059,0.43008175691052186,0.5225141598665781,0.29467188828535784,0.6571618869437081,0.4472833826867091,0.4519705993386715,0.5342950443526376,0.4221769381328862,0.49128530434059314,0.5395042007638946,0.5060445988281539,0.4090308900406359,0.4059073667901082,0.4725337727072566,0.3782214764356292,0.6950103524140677,0.5298146465957361,0.655904436247898,0.4295727279482055,0.47007090322300515,0.501115294368036,0.49021230142753763,0.5921343857760842,0.5485637586980637,0.6855442398054782,0.5846456855444376,0.5593037465395551,0.4868522476305889,0.5667686628642207,0.4855319811274868,0.7213668143009433,0.5286625174574302,0.7142629413960346,0.4666208524412559,1.0,0.646135530066277,0.4946936652400953,0.5586988322392525,0.6423476670459515,0.5213250531420054,0.45047629643241616,0.46848340234348357,0.7491372846936274
