,Loke,Odin,Son,Name,Hvergelmer,Sigurd,Streams,Har,Hogne,Balder,Njord,Gods,Dwarf,Ragnarok,Frey,Edda,Hrungner,Frigg,Brynhild,Heimdal,King,Grimner,Fjolner,Daughter,Bolverk,Wife,Æger,Vidar,Hnikar,Hel,Giant,Father,Fafner,Asas,Baleyg,Krake,Herteit,Ganglere,Bileyg,Sidhot,Horse,Hall,Hnikud,Brage,Asgard,Thor,Sidskeg,Glapsvid,Geirrod,Gefjun,Fjolsvid,Svipal,Sigfather,Rolf,Mother,Jotunheim,Gold,Alfather,Sweden,Skade,Sad,Gunnar,Forsete,Denmark,Vale,Thride,Gylfe,Fenris-wolf,Earth,Abode,Sons,Man,Idun,Helblinde,Ymer,Valhal,Urd,Thud,Thjasse,Skjold,Sif,Gerd,Death,Brother,Atrid,Night,Men,Farmatyr,Uller,Mimer,Gudrun,Freyja,Gjuke,World,Tyr,Suttung,Frode,Valkyrie,Ygdrasil,Norse
Thud,0.26529928669808045,0.3572076609359535,0.40778845040604306,0.3372426478475026,0.4952959320656034,0.47444439798385557,0.5520760533725919,0.6924085171415328,0.5082219262758755,0.3693062533743042,0.40479480651535715,0.5248894484263871,0.40337040530706453,0.29460074856199586,0.297202198318283,0.3403213049496135,0.4683114239320917,0.5247562700618433,0.5221433563779929,0.5594374103991514,0.5482606949493747,0.5074165808779867,0.7550096386088249,0.5813450125621406,0.42977031004387606,0.5541607135325698,0.44914913230157155,0.5451657411562254,0.6178114229135465,0.5474840877552354,0.4828949772829156,0.568550860649346,0.5419087166192519,0.5746874066255455,0.7955019975712629,0.5403878264339523,0.8292440039546095,0.5575655423007049,0.7516826039507443,0.7329579813842009,0.4595779804739523,0.5283817743712408,0.7375100406226845,0.5400584716189174,0.5328916955400024,0.2857712835101007,0.7487430470157841,0.7286465130507221,0.5717206993036985,0.5304861416453525,0.7983888950842917,0.7552640018723761,0.7924298786045515,0.2952120487637979,0.4739356201011282,0.5849920002808512,0.45773399989135377,0.7755516420432401,0.531003956375745,0.5132340078973202,0.7805284778068639,0.3680943029454856,0.6922060275522064,0.6870312550409243,0.5599092058849705,0.7503998627901045,0.5247526831823558,0.5768338610434525,0.5882624842084629,0.4636563113842251,0.2540663623937935,0.5888335310627947,0.6766406014506052,0.7551809383205443,0.6443538142350319,0.44430008866793924,0.6406562096573137,1.0,0.5768054542636556,0.45128167723697976,0.48095954182949524,0.4464033334721845,0.5746793721197002,0.5474577980630435,0.6497215312450038,0.5612832299398418,0.6183437421214169,0.7432431845174633,0.5348020081140423,0.37594135271902523,0.4883707864784001,0.4140931114110166,0.4573656790078444,0.4243071813570724,0.5559965085207738,0.34461795254241745,0.21912893748360715,0.5599763112620931,0.40406548992831787,0.326834442964078
Thjasse,0.7599194651599345,0.48870008302834317,0.661032276065363,0.5972976718889136,0.6300769964957692,0.6695315648471003,0.6481222263728111,0.713080247919821,0.49886225725823924,0.6800434096322798,0.7409123021353029,0.7229188072567378,0.5972958858543306,0.7279050792677744,0.68217988871684,0.35717975509890404,0.6854771197474238,0.6901128321810335,0.6740352225609797,0.6752774496177112,0.6855140268649431,0.6580914273471947,0.5549002991518575,0.6943723447758958,0.3675551147660837,0.6578566520188913,0.7144186351960682,0.6553488354524708,0.3996745446002387,0.6974318858253256,0.6461200469206861,0.6806988675710524,0.28125013566903956,0.7317602100589218,0.6046811171209512,0.6756758814048179,0.6025517590140655,0.7058657699059222,0.44573808790984415,0.6084114730588797,0.6535960475614531,0.6411440406603177,0.5408912183356158,0.7145223803954412,0.7105020578876323,0.6231252332201257,0.6070897434845824,0.4275174436676447,0.6320948028729875,0.5498635511119029,0.5963455270388046,0.40389027763246454,0.601671345638082,0.647918472762443,0.6387439965520737,0.70096559186255,0.5166640201586287,0.6290949298463278,0.5365347942290207,0.7212238390443203,0.3896335510164039,0.5892446617143884,0.6203431001134279,0.6047465362856428,0.7149852844703333,0.35067722768121423,0.4500256233471731,0.691204259246948,0.6505146653301201,0.5718279064503693,0.258067267404931,0.6364271324215804,0.612531190630324,0.3604360988709998,0.6479683479225065,0.6665242594777333,0.5717961275355016,0.529627497384899,1.0,0.6421608933191024,0.6232188816335683,0.6371359673806828,0.6267713538266275,0.6057035396980558,0.38897897684821664,0.6447871638992152,0.6016837990074959,0.5398868403890394,0.6478546696508102,0.29226986307044933,0.6982403369848589,0.742930145547545,0.6527996541929854,0.3959393619924861,0.7102379436839859,0.35537608248908314,0.27816309472768025,0.6191932585880694,0.7127123220011018,0.29652744296251565
Skjold,0.5011026044200363,0.421819815217054,0.35309646729759475,0.5708715043742262,0.5231798386329185,0.4772684423776035,0.6104270130021493,0.6116834160775091,0.4800172863829896,0.49918402446154536,0.46937897009802765,0.5435918438681143,0.5102597212314601,0.5332239484738107,0.5062768467934755,0.3286905123529995,0.609648887762728,0.548370295533648,0.5150412660221169,0.6038597965184103,0.5230420890868546,0.612565941262912,0.5867422054819317,0.5386649299238135,0.6114453855198421,0.5003983826856896,0.43908308555272085,0.5455495086233831,0.4373918003572192,0.6433950205904689,0.5835491281054702,0.6168083158145007,0.4751375277525837,0.603926665207897,0.6831266635147526,0.6156801285066454,0.6816424204824388,0.6268935904609307,0.6332914049886952,0.6232011698949811,0.6214835292766743,0.6363451240558328,0.5748801874206168,0.5496474021502511,0.5340151819552534,0.45585485676511034,0.6359508808194599,0.616225392224201,0.556915961618129,0.4967718377028136,0.6708095141216833,0.6004663321823638,0.68131484114078,0.6569023052849214,0.4392705017738033,0.5325308564184326,0.5140464930608563,0.6495538314774134,0.47567232918650293,0.5658853653739435,0.45132578746954494,0.5317691025819667,0.6594523793063922,0.6325803697505851,0.574567392830972,0.44223970671149404,0.4301347164723426,0.6454528319744927,0.6629063053376947,0.49665521369043075,0.2645025862420748,0.6176726296777687,0.641076726640036,0.4343151715860307,0.5633898991511258,0.5401689419200744,0.5490982721673509,0.5711559151827299,0.5485675963557429,1.0,0.47975898802059164,0.46671350941387035,0.5968879870713483,0.5665184582275302,0.6005740567384201,0.4688424146724595,0.650102471457792,0.633826714763707,0.5883805266162613,0.3254979804311036,0.5514683829604271,0.5427073147961962,0.6177673565006652,0.37543388189469123,0.6273682768608088,0.33155043503417425,0.23819099518912484,0.6284738446843297,0.41287105344117003,0.28659354913820206
Sif,0.5505520814118914,0.41669329040042097,0.5608028618543404,0.6394005238020632,0.5359473703787039,0.591464874601578,0.5757351222853703,0.6459989780177685,0.4992550980060536,0.5795867359372424,0.5761913919686593,0.6420248974743366,0.5714976047771098,0.5806428128381048,0.5720140923937815,0.3330301056047727,0.5971990424055144,0.5668735668760656,0.5731957080052694,0.753516509098789,0.681319674260375,0.6968307342945212,0.5455764608855777,0.5647587710428524,0.35324173903053147,0.5607257445574864,0.6036389716044562,0.5759788593492068,0.37547350448152195,0.6090498677161418,0.6900293095005166,0.6192123454072703,0.27461460148543587,0.6523788370841195,0.6472887578809893,0.6491592478813124,0.6433627260924295,0.6739010644216443,0.5539487863956918,0.5748967635039007,0.5770535594445014,0.6483698926040002,0.4941558609672096,0.5820518176064525,0.57237136543427,0.23272934290138772,0.5858224644762173,0.5427322646873197,0.5677787565670771,0.5055560056554883,0.6101607030664687,0.5281322828401407,0.638102683006411,0.5898171067449998,0.5466355499196041,0.5447628018703016,0.46592727565465847,0.6372657347040335,0.48256033949344534,0.6040689520679644,0.4000744124509386,0.571911168962736,0.5181324893333096,0.6061550029341601,0.5939147470233708,0.395676651267562,0.4023712704425538,0.5840585546010509,0.5626050433996228,0.5297533703905113,0.24190675871309525,0.5442910242644852,0.5236804450153545,0.38811198930722124,0.6712150304887016,0.5484675017846462,0.516728680571432,0.5203058926543692,0.5871994172221806,0.6312049124299166,1.0,0.6808086334842721,0.5461335048198889,0.551873405827221,0.5299459027797114,0.5509207916116994,0.5251199503937879,0.6084574490569162,0.5467475736129733,0.28072216920225007,0.4302176049486997,0.5631896073341623,0.5882085676241078,0.35540733151448844,0.6101325764220924,0.3338340735484951,0.2425061721773882,0.6393995263803424,0.591281999645496,0.2767810942018193
Gerd,0.5867102394367664,0.44119661130728605,0.5827741538460431,0.5143290898504567,0.5545402794102329,0.5731170996995875,0.6357208896751361,0.6247924919309451,0.4886810308584469,0.5980199040099113,0.6163277015703852,0.6412113093423321,0.5200375740887152,0.6265739550476713,0.35337033489377884,0.3409214884577673,0.6670783413480295,0.6407004791642251,0.6342639882224362,0.5914466246704629,0.690231980755335,0.6334707991632634,0.46161437786638143,0.5956008958803646,0.34797279477261595,0.6141914531314535,0.662673755900005,0.574163668780871,0.41455253969682015,0.6489715955344122,0.6376852593522316,0.6935806976535659,0.2861698743156936,0.6272334976106974,0.6098197078470164,0.6336729899176706,0.6085964848942069,0.6532885407717638,0.5071129116342827,0.5868802223496022,0.6318854427668779,0.6417260225273547,0.545918907302171,0.5984921420547412,0.5673688988578651,0.5534556277878508,0.5989017539690628,0.48671480091438735,0.5780361041634182,0.5014608317198747,0.604346865099221,0.46896845994308284,0.610832690739481,0.6500534883308912,0.6135710909720496,0.6370005043456275,0.4988776588040278,0.6173533590148936,0.4803637132708373,0.6092468894456374,0.44389251650475997,0.5631675807980533,0.5812320601036861,0.5963058883719761,0.6180700130238498,0.41750596482454916,0.42415721629440145,0.638731018455138,0.6584157092524675,0.5311232347533018,0.24718714279005463,0.6120798994481456,0.5863117973476178,0.41312766461530803,0.6238007881662552,0.6047245598885647,0.5485982764207831,0.5443478445729911,0.6450385858794756,0.6241053114739593,0.5605624297742535,1.0,0.5665632461805211,0.5343651277682869,0.44480593991803996,0.5614454539314988,0.6059910324333725,0.574545537664195,0.588088036724563,0.30015403206105845,0.6233678516520821,0.6167305672344687,0.6394581953809858,0.37477099056011753,0.6339355301902152,0.3298347180091105,0.23945928369543962,0.6030451163477807,0.6445219563900206,0.27559793748499456
Death,0.6322126400119988,0.43843183781101663,0.526880568733308,0.6481761035646693,0.5624268647261714,0.5445291933776996,0.6379619776939431,0.67209026938246,0.528018394998964,0.6439248431510205,0.4847726624112272,0.6413164877354787,0.5753942268611718,0.6720578980657423,0.568602528056162,0.37163244104478554,0.6854266653926689,0.628483723347929,0.6216548456628616,0.6579112559407807,0.6856031492831073,0.6632193806724853,0.6119204805397094,0.6903757374946602,0.382330570962471,0.6555318406190805,0.49645505183345473,0.5972827276224627,0.4326748909240092,0.7312985937821582,0.6196372817480331,0.6692872305549898,0.3266356752691562,0.682781246299715,0.6721601594288766,0.6745255608496584,0.6679269305985589,0.6930053366795312,0.5523374621721153,0.639902143875417,0.6873668482837038,0.6862037216062814,0.5756785562613064,0.6382472046241395,0.6166422548068338,0.49475383096076403,0.6528266671907071,0.5098477006187252,0.618044754084166,0.535276625573777,0.6621283478792779,0.5511814704448192,0.6677511065833525,0.5952218835042175,0.5151677488536687,0.6479541184039894,0.5232591273616106,0.6665032134688523,0.5436683053703486,0.6534428725061034,0.45914408993012623,0.6296200812816161,0.6155478896902358,0.6564097175265086,0.6538434013881058,0.41385931011373017,0.48477280960210906,0.6788334646962991,0.6560346571176275,0.5712420744213168,0.2694963270007462,0.6410508207492129,0.5898900757735535,0.4448901049420041,0.6813672345261788,0.6085897529507774,0.5921580644703237,0.5813294775179109,0.6617355044463464,0.6609534146223901,0.2576436521395648,0.6037258576593785,1.0,0.6365689788602216,0.4845551792601783,0.6155748218830475,0.6548136598480367,0.6121312012429155,0.6168031098215819,0.3234445926426863,0.7184052088927191,0.6224195434723859,0.7374808688390404,0.42608562467138084,0.6545565051963773,0.36984562221284617,0.2503845119723697,0.6411855592011473,0.4668271746249544,0.3125628614621576
Brother,0.5565445496302347,0.38249598820493236,0.48514427317338643,0.48685818484763077,0.5328341221875551,0.5466669883209828,0.5739422243761411,0.6447594282892635,0.5325933502708716,0.37646495645470474,0.44201775907887725,0.6025083851880426,0.49252638213368216,0.5715923066563645,0.515509861890705,0.3551484465822257,0.6123221910976416,0.5443171488967372,0.5957095809512135,0.5840037997043261,0.573387425493809,0.5945588842798123,0.6084776237510848,0.6078516223271777,0.6420124972225861,0.5504020777229605,0.4808189360575626,0.597613237340363,0.4386662990364189,0.6113055509030668,0.5561650078747228,0.6153696292140084,0.3551565659589156,0.6253997175600747,0.6291388403508748,0.6412362731527789,0.6318569236847464,0.6132125179516961,0.5543082126585076,0.6345177239608414,0.6157361261933223,0.6345817221491841,0.5554747184840032,0.5854755262792319,0.590311694650883,0.4564803990219241,0.6337356723212912,0.5109859016824543,0.6070363731701661,0.51962429102289,0.6264313973282808,0.6110657058451714,0.6317464356971259,0.6360270404713694,0.492318070660651,0.6033490070899232,0.5448280374843574,0.6337990526139907,0.5406366129832477,0.6277239995674273,0.45994740349468793,0.6125469228625469,0.5772476344873764,0.5969581249488429,0.5875079602480723,0.45147950174517953,0.47127926920797714,0.6085516810077238,0.6265700544334485,0.5520536689758769,0.2740893036964106,0.5659349570994955,0.5305114211075609,0.44435358042147916,0.627163644167112,0.5678875362937179,0.6073689684496691,0.5505617339697108,0.5885614158188384,0.594845224257056,0.24643205237697782,0.5611717897942056,0.6241617179356966,1.0,0.5122830099408069,0.5569865007315402,0.5711190345247603,0.5690296673782873,0.5662461864786413,0.3265628468767124,0.6849850167734352,0.5600285267438425,0.6912599582536109,0.40375117214744555,0.6390941931611882,0.37655644031989993,0.23710607320713992,0.5828969979097903,0.4557523795790122,0.3127374289256334
Atrid,0.43597444424807413,0.23443802722813822,0.42762263760235436,0.30155801450098746,0.36751818936879255,0.3814897854844439,0.5961584058489896,0.595047875447314,0.3812678870603281,0.4255410320275874,0.44933392613236844,0.4822649705240671,0.3554666517031995,0.481432353491354,0.3601336141068953,0.27501959925607555,0.48019812015329494,0.44555443905949405,0.404513361200231,0.5579728627192891,0.42575622840512417,0.7236220147893361,0.7420644687364918,0.5258746543934799,0.4098761315218836,0.44196257305954045,0.32846523975075625,0.5542219816274845,0.8090864542000314,0.5093352902094598,0.42251552347831556,0.4809787082643231,0.2961504733859063,0.5126079295294635,0.7914236750572675,0.5393633478182517,0.7596604326548954,0.47285189882120887,0.8090299540104977,0.7170088831726608,0.5808086599457033,0.5231675783648662,0.7967063574865502,0.6295697484201102,0.5638032155752796,0.32608825290229365,0.7327536575288679,0.7987219973502088,0.39830474194412524,0.5257837220985904,0.7790461404676506,0.7674086246800269,0.7880756742497472,0.5748302955741417,0.6124509828528327,0.594255698504399,0.6646433241938657,0.7574832443419625,0.5967210067429691,0.6038997561714684,0.7582482256761156,0.322032301410463,0.5679745588573368,0.7637155528012456,0.5984258446839696,0.7000053028243083,0.5678026094405947,0.570442018491574,0.5945150173504784,0.4205180353949006,0.5908151645404048,0.47793250336572746,0.48924897723284294,0.7558159994283064,0.5489800129532586,0.4794603497699727,0.6120644833701715,0.6489675100009502,0.5802155210918883,0.6491057400192419,0.5581877562372014,0.4384881911224577,0.5946535179541925,0.5650606492808873,1.0,0.5611368356143814,0.5280811525057063,0.7756991011468638,0.6186138177446646,0.6020112775114943,0.5016973977200464,0.37689576041551637,0.5106208227190833,0.5888122353297248,0.5867208524239772,0.3186404594494287,0.4877972436110744,0.6094572436728347,0.33533395663272686,0.6124911198390367
Night,0.5649084873126347,0.5358350115861856,0.701627204193548,0.5842610144791582,0.6878673294271156,0.623439666274918,0.6724662767816588,0.684911369503875,0.45918839220852004,0.5928002811257728,0.6929063287423326,0.6591575118024164,0.5775185118553131,0.6534916410392835,0.6446591402328976,0.3357009985846685,0.6861424127745949,0.6286789831630261,0.6713800134383708,0.7086342888157797,0.6333643824868772,0.6509989778342482,0.5223462807783554,0.6364488613697465,0.35118228345910196,0.6179159196407632,0.7009090105820673,0.6228341528980849,0.3747028804516779,0.6610836205181718,0.5042498280833803,0.5047593625443147,0.272080503896234,0.6470043315354176,0.6468855642524838,0.6256681046855707,0.6447959237507362,0.6723737385021341,0.46097886528765897,0.5840380102423887,0.663799662181297,0.48285163322016766,0.5005128106996541,0.7002141963477648,0.6026949908391966,0.6009808489849272,0.5955376737873854,0.4382449824548714,0.4882440098689311,0.514014773011722,0.6296543803324306,0.5176553504612003,0.6418240680455236,0.6709601069510054,0.6403776009905343,0.6439604600358407,0.48720236289405955,0.6474681651464523,0.4937689010477262,0.6306558812002955,0.3929750449725836,0.5622914037960656,0.6358839426266749,0.60012421067422,0.6548936293292493,0.38918228901165164,0.4201548104122279,0.7051846253357045,0.662594622162103,0.5168047315205966,0.23768301531640978,0.4781114833702922,0.6375117542648707,0.3810391992403638,0.6042281839938476,0.5947721211752164,0.5407006400510076,0.5267656162300441,0.6536076743810795,0.5997474398726594,0.5801718426359133,0.6520748977662894,0.714569078015841,0.5571434724109058,0.37350185491211285,1.0,0.44442036833381443,0.5797253595048178,0.48075918776238113,0.29231943060761206,0.6177753939876278,0.6618300966999956,0.6633119217229833,0.3729747283060482,0.671063953028825,0.34096307387038016,0.2529795079035569,0.6329662521092491,0.6779174936450201,0.2800928811784088
Men,0.5281343273886557,0.3558664571240705,0.2225725039920164,0.6146171571798865,0.5408257452892262,0.42543202928998536,0.590688622924526,0.6252367307212743,0.5301930806743866,0.37478884297688053,0.4404146849476785,0.6083057481476343,0.5415359543166612,0.5704406854906664,0.5007656904271445,0.3587073677038941,0.6629487641535121,0.5182516266229266,0.5768492693323348,0.5894375547710395,0.5955330833486548,0.62878709466679,0.629731717412133,0.6128566400766615,0.6074476683222672,0.5988750591445379,0.47883055213250536,0.5868580484178963,0.46190400083350036,0.65937829518291,0.635941929565929,0.6466944894790301,0.3009007616331634,0.6670482084772055,0.6829153364632196,0.6005122738041806,0.6809243856918706,0.6461789527505583,0.5347490518006608,0.6755380505629306,0.6225033689901476,0.6657629872031291,0.6049589917443614,0.6355115473260532,0.5602438349184996,0.4211349087010653,0.688844222351114,0.52412590493507,0.6403356283742848,0.5357899156427686,0.6729319413103674,0.5174693727782976,0.6950609356748416,0.5705122302507417,0.5227653171461438,0.5843696447285223,0.5496513039633819,0.7011412368109525,0.5635659151191831,0.6191898541766857,0.5104093827833793,0.6054901643476026,0.6949402743568484,0.6910258327284307,0.6362301145021723,0.4492000778757013,0.43665201298435563,0.7034590585730407,0.6858980895018015,0.5741931162300796,0.28800346546913436,0.6631256382390827,0.6107833484015757,0.46557265945153153,0.6297399646388938,0.5756291703536661,0.5656135695575595,0.6090540476831997,0.6415222629193049,0.6469904029580618,0.2521564830060712,0.5988707295747987,0.650298106364349,0.6175275623726663,0.4795064417747903,0.6111975888045726,1.0,0.631212125220822,0.6436831622033587,0.34685502831882425,0.567025167496784,0.5582684716104892,0.6661493459525778,0.4566876833529212,0.6435609136487715,0.3907050811659499,0.24225410290689217,0.5937266421285003,0.4382744997811546,0.33492583395403325
Farmatyr,0.2878006980482519,0.3199801496841512,0.3873754933679083,0.31442578224627443,0.5015922265368815,0.46892182546328737,0.6036746761060411,0.6551563089565613,0.5041484997876041,0.42473466408500465,0.402634260035263,0.5207900566733457,0.4064693618096621,0.309423292737366,0.29986143654306874,0.35264745180697044,0.46123983430445725,0.5192587177380944,0.5247000373584922,0.5759904098856347,0.5422129340339685,0.5946521081797627,0.8218828286257068,0.6067222372680844,0.7815471602949722,0.5424963385637747,0.46163513092141056,0.5449456681479434,0.6333138349381394,0.57485795039973,0.45873211718797957,0.5538525507955138,0.5376275979531397,0.5878241059293619,0.8706341008446916,0.5950543162264257,0.8535115587788106,0.5628027688215954,0.7500030985026449,0.8498628588859707,0.47015273417842546,0.6175301126430603,0.8044363313086031,0.5816833348696563,0.5406772500233735,0.2483905342808691,0.8680354439653161,0.7418904204858833,0.5777032190114417,0.5765586911255562,0.8637487864612156,0.7028054734955511,0.8669727522493991,0.3123560603649869,0.5040940840503199,0.5609281184745583,0.49348448791933636,0.8643700971974227,0.5468363177393378,0.551057091070083,0.6596316855871099,0.3989460600173793,0.6512830507974565,0.7247841140137554,0.608373874644179,0.601285127154347,0.5335251812349324,0.5951856594349019,0.6257062141585888,0.5200296650092289,0.2740857485907655,0.6218059512091094,0.641001223293781,0.6129811621654465,0.6297532980672418,0.44772208012059067,0.6490293409841041,0.7402744128797418,0.5803362154300457,0.5047755648231387,0.5079563937636113,0.5006075958482092,0.6406024760733456,0.603431453298265,0.7106270550989108,0.5587682286493993,0.624999601509742,1.0,0.5640125224650118,0.3878860944937917,0.5054150443259557,0.41845484395231763,0.4651057401687543,0.4533211731302259,0.5990055314945899,0.37864514812481537,0.22833245251553086,0.6092626109461781,0.39673856764979765,0.34719567835975423
Uller,0.6497200442962341,0.5024571581638019,0.5575870300349515,0.6734960602101215,0.6049567806951776,0.6267601326030315,0.6267145204222531,0.6999079175606076,0.481161187671769,0.64693292057703,0.6612389635770685,0.7092408679410958,0.5683687711153375,0.6563021192408213,0.7063999974027134,0.36328854327752885,0.6967326068822061,0.6532966733929303,0.6724025407752416,0.7319066262793572,0.6977274964798008,0.6430914227597416,0.5736346642465309,0.6733862256594065,0.371913637822491,0.6119800325037443,0.6910540348329669,0.7177549418534108,0.40422434394193313,0.6828271648380413,0.6288592151561601,0.6909188416592132,0.305708712420316,0.7024405902013955,0.6127661008376487,0.6767887911369925,0.6008687980968659,0.6610706561728681,0.4699084061798835,0.6263286666109775,0.6716446821388437,0.6357300759700425,0.5472451925744126,0.6813496330373046,0.6164687155338078,0.6600548213485364,0.6236759076629353,0.45002094722562797,0.6530293153530202,0.5463377910700609,0.5989406934581765,0.5558616849080706,0.6179459929940738,0.6731609821212236,0.6417413392474133,0.6600438197508852,0.5257087398643412,0.6458953213098123,0.5187071033923143,0.6895098092965375,0.420818440417214,0.5971153434021381,0.6382380756115584,0.5952051497061418,0.6975417783794393,0.41551893234944626,0.4290828331823005,0.6612818145396662,0.6607484736428383,0.5895316264249238,0.2565397625439259,0.5960632808123862,0.5952768341754656,0.40791937864950445,0.6526181492865812,0.6165482143824026,0.5832218088239982,0.5367382034038967,0.6558890114520262,0.6209625693842689,0.6135273637261672,0.6702855573424732,0.6292400121904653,0.5962054344279971,0.41098188390695545,0.6107662539040355,0.5709483852743329,0.5504641983629446,1.0,0.29903742567886105,0.6485102533943973,0.708878984618212,0.676039647756765,0.39858870758239023,0.7158114809520015,0.37648247875648627,0.2644242241708616,0.6237877586253082,0.6691055860595947,0.2989287132788829
Mimer,0.2967061316662545,0.4886007933889277,0.40961573576906346,0.3082780214938734,0.4506204999169841,0.4794130518477558,0.45681105411906614,0.5470250479725608,0.5204097264057121,0.4603820985428292,0.4143727648037189,0.5014998234252864,0.46070487015166295,0.46112897451978585,0.30871621284313805,0.37908232433247074,0.4619737285548763,0.39794116753754993,0.3908836475919184,0.4417561119483245,0.5111683554548699,0.492955220788778,0.5793667877315493,0.468795585723697,0.41602049660037704,0.4227715073189485,0.4762455673120697,0.4681383604355986,0.49538958718175097,0.5394223080962616,0.45299389107946825,0.4326521048437404,0.5069405899577285,0.47368984419526344,0.5526596586571789,0.4922482724415766,0.5521394271297263,0.4871828662719896,0.4639800059929741,0.5502993423175778,0.48548029081991523,0.5198635529808954,0.6316305838610627,0.4667887749527572,0.4889895937041894,0.2607568284776925,0.5513592575197173,0.45025087674279435,0.4771598124613809,0.5590737302715368,0.5546771667902265,0.45391063428216777,0.5504237298585827,0.302740388917004,0.4933143251971524,0.4389361405570955,0.5537078469367397,0.5407066725925077,0.5328830793433051,0.4727149448926453,0.45590924123713367,0.4047778185162207,0.6154112491121575,0.5370038178521687,0.47557799551026453,0.45267365276721816,0.5832412914195492,0.4620617694619364,0.5420248732262702,0.5024952744940641,0.28015115323924006,0.4780245575284771,0.5394920098663997,0.4434746425732826,0.4944607912977647,0.4887180264635347,0.5782306432390021,0.567525013993663,0.44419584760738046,0.478532302675415,0.44580525592187836,0.4668609151297527,0.5114534305237519,0.5187127959022292,0.6051364474188511,0.4295462685595664,0.5212739076220118,0.5517395991489826,0.4331727619120517,1.0,0.47526986695694423,0.4126159238754674,0.5030365315052024,0.460854796496111,0.4859488682607998,0.3923331259714621,0.23447812952004637,0.47520040395607577,0.39652211596472076,0.3803305962961905
Gudrun,0.5771577223474177,0.4019724883372726,0.6819851046835196,0.5629074635485829,0.5440320225242221,0.563553959912787,0.6619104221259884,0.679223270858344,0.5196682701010436,0.5517480358693992,0.6692383764447851,0.5942940208555161,0.5096667911555438,0.7347088810836686,0.6693651174709775,0.3275596149207914,0.627790194327234,0.656039148584076,0.7207574326854355,0.7253355319345279,0.6733640968641492,0.696011874323391,0.5399254848816211,0.6419685434935788,0.5516156689876967,0.6815418876970045,0.6679014057621981,0.5429340188001611,0.3738803280122583,0.6270365725950199,0.6225592553738575,0.6669207617415144,0.46822216059225985,0.5976199552105783,0.6405271193277212,0.631585014476724,0.644099408914688,0.6602281825399258,0.47835628545160797,0.5767056758611472,0.6871021212500317,0.6273278192843856,0.5082915885222511,0.6778147859247798,0.6932062155522309,0.4680596233310427,0.5877627518502576,0.4454857356074507,0.6238926270418454,0.48147850679663795,0.6501467435613952,0.5237154959033792,0.6583948195201226,0.6489274626503869,0.6292107394459352,0.7180603813038618,0.47986546985328415,0.6196517907725942,0.48616513613120615,0.5758400209921454,0.40496384269452657,0.5865309346894269,0.6418911647880813,0.6217570272207522,0.5984236055382798,0.4002696169629404,0.43879785494670687,0.674897817749852,0.6264992383503928,0.5071823531481199,0.2334049836005919,0.6464786576700134,0.623421979419276,0.3927190990629673,0.7298267627641244,0.6460940228310494,0.5578865926373275,0.553864281765153,0.6545526438785694,0.6709671308612385,0.24815427022380884,0.6556934403880436,0.6535247040056537,0.5778568853374585,0.46636295768572517,0.6366999546239273,0.6565227450134311,0.6121938952147078,0.6491909283482105,0.28832106196181445,1.0,0.4841174252477207,0.6760714121391846,0.35657635786706404,0.5991530374380931,0.3317860991547586,0.23459653337185024,0.6385987952152861,0.6734121837375092,0.28576673378661227
Freyja,0.6485274196869649,0.3680560291058695,0.612341809386723,0.5714173672869058,0.5470985391602432,0.49912286712066817,0.588567797330337,0.4845995679630479,0.388228478374882,0.6478370481630481,0.6519774001427471,0.5506150010611425,0.4797870539633054,0.5927150401919303,0.5213402788962687,0.24447986405998887,0.38523748752636616,0.5202481008388109,0.5688231065618673,0.6419930247444958,0.6334057989623245,0.7390420426532828,0.43533431178545823,0.5464088181827547,0.3980603090067651,0.6303215932275736,0.3807671390880743,0.569980744013773,0.30513625298033925,0.4381024148209761,0.5395396281779145,0.5845374204856354,0.20834210480287088,0.5430514509765558,0.4797051198808888,0.5332283624125997,0.4824690060164349,0.5321812262317706,0.3990915258318833,0.424693838184948,0.5519722682412058,0.6350005541915018,0.4017541763239062,0.6209712298661656,0.5672035353890683,0.6295423558586952,0.4436486768528412,0.3821000023562703,0.49637970449128543,0.3470607072658438,0.5002935908351198,0.3601747388280598,0.50721253202523,0.5288747163213529,0.5351767315273189,0.5902589160264384,0.32701273970740785,0.4627678549284312,0.3793492980831696,0.5170991958147272,0.32750726151286036,0.5477578431746049,0.5728469829416869,0.2943133948902043,0.5381925361234716,0.2751029924776125,0.33595482055870257,0.5748007041128939,0.49700416512500134,0.4102230932727179,0.3134783178051983,0.4904463500093337,0.5185182514295383,0.3169107094637953,0.6021597664266151,0.381690920598329,0.40900100934923034,0.4337909645138672,0.6027871938920668,0.40007712456497657,0.5634317216689859,0.5673392364965061,0.6266566403248227,0.43043641958979256,0.36091280918273405,0.5643921120480037,0.5563190202889138,0.5328338965371888,0.5740334761132327,0.22494077453555583,0.515903938688514,1.0,0.551491985018808,0.30621607396577444,0.5783359832138838,0.26069048627932667,0.1952786186561636,0.6530182968865941,0.4668957156928571,0.21672676470809316
