,Ino,Epimetheus,Palace,People,Admetus,Greeks,Phaethon,Zeus,Men,Pegasus,Goddess,Crete,Wife,Perseus,King,Hand,Love,Greece,Thisbe,God,Beauty,Minos,Queen,Athamas,Medea,Aphrodite,Aegeus,Man,Athene,Persephone,Apollo,Eurystheus,Olympus,Athens,Son,Atalanta,Bellerophon,Theseus,Athenians,Nothing,Sea,Myths,Demeter,Daedalus,Danae,Adonis,Day,Meleager,City,Hermes,Time,Place,Pelias,Head,River,Prometheus,Father,North,Niobe,Sun,Aeetes,Heracles,Cerberus,Tmolus,Cheiron,Hera,Year,Augeas,Mother,Jason,Poseidon,Aethra,Gods,Heroes,Hades,Acrisios,Minotaur,Polydectes,Land,Ocean,Midas,Pillars,Wine,Way,Hyacinthus,Hydra,Earth,Daphne,Africa,Wind,Proitos,Dionysus,Leto,Argo,Tribute,Hero,Greek,Psyche,Spring,Arachne
Myths,0.0,0.1561401680604067,0.437028444601432,0.49777271746964263,0.4402613190697783,0.39485316676243043,0.3947423581704374,0.3224611112830853,0.3109889281029743,0.0,0.382498744911777,0.3470597930708554,0.45681209520465416,0.30666350880904497,0.4305220332354485,0.3647048342214681,0.2930852904693713,0.4254752140816034,0.0,0.5588484510911732,0.27444484742395836,0.16602934354303073,0.5040787142426985,0.0,0.3137695778637893,0.19140532962024068,0.5742743399566302,0.434225733420072,0.26624977128135324,0.29581338691945874,0.3541924498015124,0.4203173000497127,0.5218720032534837,0.44354280940087754,0.5215336440787458,0.31295170264126493,0.5212380288133998,0.43851729734168793,0.31600139883866135,0.44011575003018255,0.4804569656343327,1.0,0.23526991519683155,0.2989949457002267,0.26437240210154406,0.2562339852345529,0.942459605838306,0.18162851174375438,0.47173272203495886,0.2567815264479019,0.43047752485573915,0.4930265763329815,0.45081373447595124,0.350123281953653,0.5121871029291584,0.2839975389925486,0.46236593844909485,0.3280107023010604,0.2580957495047131,0.34919749171454323,0.19565434769067133,0.367460422002595,0.32962027876290906,0.2788047189134576,0.4751441339136,0.46868869645713507,0.46611080603406974,0.23234698917350236,0.4421940106118859,0.2813368282345477,0.25075323340472866,0.3795870882591295,0.391422224906496,0.5301277395041197,0.45518823905064004,0.7178408150283836,0.2828507235029053,0.20838287256409532,0.36092306195780244,0.3718150581018277,0.2399606520053058,0.24414399074157467,0.2981312447753798,0.5496445677887343,0.24537448376739507,0.25849476228607743,0.16317159739567597,0.3183628914710052,0.0,0.387819464759567,0.3518078256378853,0.0,0.1484986915282457,0.293049149063286,0.0,0.4732773082833715,0.4217633482511944,0.3621269764798166,0.4479332747822596,0.2374553247508306
Demeter,0.0,0.3483783064432773,0.4487468769680386,0.27313166841035286,0.4528569935118168,0.6686840163619406,0.4438206726533394,0.35333603442950523,0.535791329586809,0.0,0.42172140524685237,0.6397508947307448,0.4978887373208891,0.29510610832650247,0.40066474988390527,0.4916831173132815,0.5396673839537697,0.44074987648509223,0.3416628596946828,0.5301020158644403,0.22649725679985042,0.48110950212405895,0.4993441479487863,0.2680358263455913,0.37083294976390224,0.376632678759961,0.5515933061074713,0.3814583747941754,0.504928584125488,0.29667058757616294,0.44856766857885105,0.33794723951687905,0.3521538998271682,0.35515234257476963,0.5439157361537358,0.6838310091704014,0.2577897764763345,0.3244122199689659,0.5852787945963089,0.46902622812355516,0.4978041029918864,0.2819588258017782,1.0,0.48789306740702393,0.36902374748686484,0.269185288638229,0.5380271092397781,0.6567694073656173,0.3556857076880608,0.2803895400241176,0.4857136303527266,0.6292201996061138,0.4514007851293256,0.3007283998981179,0.5171279714016893,0.3718605416482133,0.5697637615040634,0.631262159825892,0.5339012396835948,0.5587953139497872,0.2189831885634778,0.1537775368284483,0.24764735903065702,0.4303610669166384,0.5380266946638321,0.5302750724259923,0.3637203164740583,0.5757705236373515,0.4739139928171333,0.4052173074721617,0.3129144538686958,0.35603754368803286,0.45869497653019525,0.4994307890755631,0.340770026212015,0.5292796517418247,0.24678687076933042,0.3718958317432173,0.5166820481898918,0.6271049831937838,0.492777800964486,0.6376971358469083,0.6660351162615784,0.4886426726391527,0.23192825217496513,0.6481691042802898,0.2347244704006407,0.3881085587546526,0.0,0.5000677522504303,0.18657117794474243,0.37909548229154655,0.4787721065134523,0.29697207077315335,0.0,0.5204322001588769,0.27611308906951326,0.484124182888884,0.26655909451866017,0.17975693726743794
Daedalus,0.2435061622245464,0.2905732948327011,0.1381207255366888,0.30854150956502224,0.29001154729351664,0.1899789340742963,0.30655664451474096,0.20213750784045537,0.2436552012390744,0.16717095786641634,0.39116461020527166,0.18397177346682675,0.2290508041124534,0.27982848502028895,0.2293414291531795,0.30335071337547914,0.23137397716448538,0.35168839705034094,0.27265250813242486,0.19627052758410857,0.30705671238954996,0.2257420202818148,0.2251481215698176,0.2394646726165184,0.21118146479370423,0.1822044741980725,0.3926078458674595,0.32021617489563053,0.28722891577806803,0.2516618692500903,0.24981219558539464,0.23212897000367191,0.24071382533924024,0.19810353298951075,0.2606568017003312,0.2682776868431448,0.27745470488970014,0.2267002657244876,0.3039706830747315,0.21548654730658776,0.32234446298248864,0.20981758721127078,0.22831432149168704,1.0,0.3482419958173604,0.2576343393591723,0.3183708160945099,0.3335460542162722,0.23154230353088814,0.23169209055076412,0.2386432596193367,0.29857752393553094,0.28344457693195585,0.3338449075578656,0.3263888129348311,0.27508561442490365,0.30531651472908544,0.23322757394538365,0.1968213646481885,0.3441904071835935,0.22233445485146894,0.0,0.3298904735971135,0.14966188824565158,0.2400804869078025,0.33661776809642413,0.3253504086630396,0.29387548812931014,0.1267864993042379,0.20266018154295448,0.3415595995761099,0.30156675709601943,0.3546647807136423,0.3348468271752101,0.17454176034687094,0.2977210656860565,0.2945347012720929,0.34242014740553806,0.14466964161631068,0.228121882807875,0.23062348996531723,0.22944627591685715,0.14391063950026525,0.3135936835208288,0.3469174748588159,0.2897357010961626,0.29060697448525785,0.3881125106323329,0.0,0.29666024845726735,0.4156218968384358,0.41647600628486814,0.2723283663045638,0.2793224199972999,0.33378159824129744,0.21430904569376225,0.2893005731297126,0.29887274376329187,0.3412841975782689,0.2611049338881525
Danae,0.1613352979555476,0.21041050617461643,0.3905515968292701,0.26390946055845893,0.3089830130157928,0.2845834743325937,0.38012661250355095,0.19446973263409742,0.29974394175756824,0.19664651148108422,0.3040285966824692,0.3021955510208135,0.36536609376382573,0.38954525968948583,0.2858285068221683,0.29090111281992276,0.374951473564462,0.3206426949185774,0.33720855550217754,0.17254879190646832,0.2538188208538193,0.2863089776015076,0.28262113882717793,0.3013921267856988,0.22549270635369667,0.36956730409618643,0.33061585730673954,0.2992309046318018,0.2757960595444864,0.2307616213038931,0.18887866151177124,0.1514095708318593,0.4480925709743676,0.28976557810476583,0.3373807476865279,0.3479404710127161,0.31221744273614743,0.1740567073151188,0.28488393730925327,0.2927594786203544,0.4926007788756918,0.28087010986990885,0.23554563459656633,0.3013633772004576,1.0,0.2829624662081238,0.3773583843798991,0.3388680691387815,0.45927942516214354,0.1696195373617198,0.27465275855109295,0.3221974107327497,0.3583027485467778,0.3100485662763407,0.4682487411432698,0.21667213179490302,0.3840187620408815,0.28659866073911333,0.23629494139120535,0.33777993802706546,0.2370449119165463,0.1709848637672133,0.2885185105849896,0.28081348055401945,0.3144265234245554,0.2793404561210283,0.3180335737477992,0.29010712111794446,0.35636296538586176,0.3155181188342469,0.3904437224914591,0.3598473260361444,0.31197841023008566,0.40189939039612377,0.3221630339265843,0.3224082958652842,0.3071336805625648,0.5101570057790312,0.3622626346348154,0.278318902739928,0.28542237244403224,0.278719058720327,0.20414617618810216,0.38621781793880205,0.29554811108147594,0.2829426547154894,0.30241979872223,0.30367944305031364,0.35468453006099115,0.3632043031134915,0.24110051609103803,0.33669083676814526,0.2836662732833727,0.2505040802183996,0.32843436351454425,0.4613180347934693,0.4567537587010422,0.36681624346849717,0.26442261778718357,0.32590487440575044
Adonis,0.0,0.352667314175442,0.34350804289450765,0.22469601148927318,0.27752671186571926,0.5001201327353987,0.4454996039776455,0.2537282010385191,0.26309098667470604,0.21817174161992473,0.33838689766177277,0.5122257229085999,0.389098464016695,0.256444358713768,0.21676516129231277,0.39043478596736814,0.2509264306877861,0.40803766880503534,0.3817143150916567,0.2820319866251011,0.27972237556133656,0.3178415089836293,0.28273374713546395,0.2539461915083605,0.34777993027811155,0.30549773772100175,0.41885848844502904,0.3403608861559957,0.42849488580602774,0.3786667767888071,0.3719149405706097,0.33631369129690736,0.3923101704988763,0.42848985051650235,0.26449728988716265,0.36484238482341713,0.23079200286142254,0.27270682771475263,0.362847284380211,0.24796403201744938,0.39729429001822697,0.27938104654125295,0.3692867751644204,0.23379077485477137,0.26168832376289525,1.0,0.27750430298415857,0.42547184327352694,0.4933798493168315,0.2910782618347179,0.28258833159777264,0.4827907723367733,0.259025866109959,0.4163658295295548,0.3974524515268508,0.3730857005147289,0.40269682100981885,0.46225574771252226,0.40603610789236855,0.42899055848293655,0.23608043918659777,0.2566300285013378,0.26273611897843824,0.2078787197580936,0.5066091243135713,0.3618903249168547,0.3613668165591441,0.3480235670083904,0.37187504192504756,0.3219437630705528,0.3169393735645054,0.25842531380991995,0.3366115168812891,0.29557845159435786,0.28720533211304994,0.24871736943438766,0.26706293912977447,0.2311962215042083,0.3205108140515326,0.202469205551164,0.26237701682259623,0.4156047768362083,0.44222687345315526,0.2409538996911449,0.2581293415938709,0.42826454448634155,0.3371790467439207,0.22686683761605428,0.22786784822507436,0.2776628184603954,0.27896379875057287,0.29354581676046176,0.25729602404247104,0.3032383220475562,0.25557984293237745,0.4914290112022421,0.2591219425330369,0.3225310994530778,0.4210183843406588,0.20375583004956052
Day,0.0,0.2112769430268884,0.4207879999569356,0.34391542383817214,0.5510222449932903,0.46198268614685,0.22281924665856961,0.3798166077223368,0.39934316627603234,0.0,0.3596088181114042,0.43459907037525136,0.39339101036751756,0.3745444577280705,0.45944759862247003,0.3188576735071936,0.5395784571972206,0.3912399491674412,0.0,0.5334433102754634,0.2946492470301344,0.5071499408569208,0.5835529934018617,0.0,0.336619215688243,0.19469703150445666,0.4375347917974645,0.39603059417768277,0.2955652448711058,0.2871373804888489,0.27310596169139634,0.4411336346321287,0.33841575005929686,0.44504849249665035,0.31191842465797115,0.32534065452885186,0.4627287089859751,0.27051819674982,0.3204493056890156,0.39361643934982504,0.45406322593115117,0.8522746330648397,0.23884333951156023,0.1930078516085827,0.19366074871538366,0.25586966667351974,1.0,0.43528927790765304,0.5643311923560088,0.2713328408611924,0.38001276071053625,0.5574874990122596,0.45555430539815966,0.45335424044940953,0.39680394914826955,0.24963501146608277,0.5353405974150284,0.6061788390980124,0.2006433258193366,0.46269452498359487,0.1615162350528027,0.2865985965712591,0.664989346675639,0.2366708852898364,0.4209640380809189,0.4349041947655017,0.3867479054859353,0.205470277059302,0.5144065380997068,0.34474822058644483,0.33427721492374807,0.4532733435990509,0.4007243621612266,0.3577419490304489,0.4195176346102425,0.44687625702133604,0.0,0.39916815917920195,0.49974507984104477,0.8490009513289853,0.1583940403305814,0.6309993653796274,0.49893122639391246,0.5219767282922416,0.19629261468617276,0.8785825198760201,0.39428207903528584,0.35116452725860453,0.0,0.4193885537104288,0.2437265454928591,0.0,0.0,0.19161244368911257,0.0,0.38758827346278624,0.4193983540747846,0.3135948553627404,0.2530645782385,0.1909666650585036
Meleager,0.0,0.32705035242596375,0.5120182174675819,0.4210229445778253,0.40327575926745685,0.380163442174894,0.421953150482219,0.3905038052515583,0.2859211216834472,0.0,0.35660514100354357,0.316998828826472,0.5672875515551175,0.3336084096488176,0.4021946929639489,0.3237321951611817,0.2870305882900388,0.38728135940222813,0.0,0.6037137964798157,0.28863898615811034,0.16950798993573826,0.5816501965788391,0.0,0.33596247775660054,0.20746613488680613,0.49912395928592096,0.36619089078364786,0.29608238963254485,0.2852671882884048,0.2889908274934876,0.31718108036336673,0.3569837185358049,0.4368573068228288,0.3032023425011609,0.33675634699166773,0.4461902049720312,0.3286512153955764,0.38941187467859906,0.5273380954888386,0.4592614677985705,0.2146168624463554,0.4234757681869757,0.15534957004839317,0.2471077197648054,0.25320460490463886,0.2895094659201202,1.0,0.7323082567280339,0.2782631443410328,0.3657441396138094,0.49444705171737113,0.46626526610635605,0.4679975686199365,0.46026405946477256,0.34224131165796745,0.38437225606143094,0.31472529689070833,0.20355849691632882,0.4440733206003507,0.18363038017497071,0.2838451730130062,0.29794825745523884,0.2543163359636727,0.640169810609327,0.44626659847402333,0.6313810898812143,0.2199533210966547,0.6135837907457485,0.2942979378994289,0.2476590720361444,0.3631838584379025,0.4237271360970783,0.299139640175467,0.42677169309883173,0.5232834542568024,0.0,0.2261215730710981,0.3208391437833262,0.3570319707483156,0.23765873910259205,0.23447111800648016,0.2831392489408973,0.6117673665356537,0.2292942385428876,0.24976595905187104,0.15769962065980803,0.3560023935647675,0.0,0.4939305410721384,0.3287586528551829,0.0,0.0,0.3222433327283783,0.0,0.4667767247878291,0.35498581986502814,0.3374211872553023,0.4227023334932102,0.23445320117518365
City,0.0,0.33231160138001314,0.47672521624358927,0.35236210397800133,0.4206416693355908,0.3754949326838578,0.42826405920037347,0.3172434016516435,0.3119625743267375,0.0,0.3333827624527702,0.33755260964162426,0.9180911586347096,0.2991637881547202,0.48182140316109673,0.33801062069479776,0.28461994345059577,0.41180371960824314,0.0,0.6331570747929745,0.4317105746102049,0.18444125498445407,0.4739230602282755,0.0,0.33965234496151747,0.19617481292852726,0.4235057479082456,0.4584475338234912,0.32247258472426027,0.2874547566615032,0.353795356045396,0.430090928862166,0.3674795692775765,0.4021848049546728,0.32464750457283137,0.33282770403823153,0.34380643607943795,0.4736817513404581,0.36635462552640047,0.41900143278271085,0.4280217668160533,0.24262689545858465,0.32379171014330466,0.15859402810546708,0.15500241254287553,0.23647500885300207,0.5467945347880252,0.8042957936707712,1.0,0.25809592195207687,0.4105017848315896,0.5052135631499066,0.46536932775338863,0.27962913555786184,0.48130202400968797,0.27319344476308743,0.5203439969048868,0.30764274977517486,0.1515174306283795,0.412464048808815,0.19355774920316796,0.33928683094467926,0.3114860694312947,0.2835403362198735,0.45021901603498315,0.4816577059025823,0.4371205100091644,0.22066900009508494,0.47530813233961927,0.2880391173087904,0.0983944738835732,0.4685703430300074,0.35064023545795625,0.5172421222659378,0.43837303190216065,0.40011418024865814,0.22990618702621649,0.20132204903282833,0.37064809568687335,0.3506882764953248,0.2549954257445348,0.23208740736408312,0.2795412778908317,0.9749508064481398,0.17213850243519208,0.24703218055003198,0.17580413242106194,0.3004086720465082,0.0,0.6824945314732638,0.22427367666115317,0.0,0.21568264336139692,0.32788016297405215,0.0,0.4748202559412277,0.4032991337077564,0.34779569746312483,0.5845032861421953,0.1780784768613674
Hermes,0.0,0.1042201933081348,0.671271135150989,0.4895239898440576,0.4595447338509557,0.23769010457837308,0.4302868999200815,0.30235498577667813,0.24155321293813747,0.0,0.3787892086819536,0.2664185541493044,0.3757821333125301,0.3080682537398557,0.41704319362638054,0.36234803420683953,0.4574969050713138,0.4323455281200321,0.0,0.4705893764170534,0.23872750234470275,0.44250887018442364,0.47077762840933457,0.0,0.42332569713209506,0.3687243608905782,0.6067130167835327,0.3703562617925253,0.30203194946935713,0.2597293047652444,0.23780794289921844,0.4090921322517985,0.39384568205641496,0.4450179605350577,0.4150435010463181,0.43328074312414905,0.2406694884836999,0.25991309227785664,0.4528282746418033,0.40833564355008545,0.40819907335714756,0.17277890838339988,0.2672950460489833,0.14204898231490526,0.20933779112293818,0.23439156117804882,0.4332624418489442,0.48868199561624726,0.38472959992944705,1.0,0.32759086433182816,0.3996441014932452,0.5346931496362856,0.5346291080061538,0.3975410338166656,0.24764374674765846,0.562513560625617,0.43697987631647806,0.2018891089593652,0.3815035125152746,0.22880869299466058,0.34949698483897657,0.4518540751504618,0.2524020601183141,0.4356386572756558,0.4589227180228129,0.4268977627828944,0.4567036799369991,0.6019684160618394,0.4490345844149056,0.3070349977409989,0.4476868039926195,0.4319984282694326,0.5840322838545882,0.3850316829672395,0.38970499034663064,0.0,0.5131845869384265,0.41263762454623504,0.43353598713976016,0.16573467192474808,0.4432105616371991,0.4560944696963739,0.4080870153607106,0.22013747561456087,0.45197003810685776,0.4084181317515917,0.3458306654625243,0.0,0.38074612355546716,0.21857216922917497,0.0,0.31709185550677943,0.2885369845896676,0.0,0.3899243032228979,0.30606862165381893,0.18802573760555868,0.2906701621166228,0.1972538164240632
Time,0.0,0.14477556903336822,0.38750451816362486,0.3059048364104923,0.45565288341194027,0.33451660827835883,0.3639878463228117,0.4694570779670485,0.45521389333635853,0.0,0.31384557582442923,0.292879244661305,0.3837316188058972,0.2959787905134965,0.5411714641498429,0.36709310385306776,0.2596890855903689,0.3838422459531651,0.0,0.4403840467402329,0.2081010866158166,0.1724135376414563,0.381338342547375,0.0,0.27507171837455635,0.20969272408863956,0.48753655866491064,0.4539367667695974,0.23096689734101086,0.2761051580916712,0.5139408974822658,0.5077448777114809,0.39419593651786705,0.38506731382091275,0.344160133706879,0.28175106996354804,0.32580443523528757,0.40252678729480285,0.2613941943732603,0.43561999654361133,0.44137488848111395,0.1998536565318324,0.20819519662101438,0.14372440018805901,0.1780617784562945,0.23320123971876638,0.2445004798066964,0.3741103548377351,0.37410150259068475,0.24607203775422104,1.0,0.4039034524651891,0.46695380037239287,0.24751157921332848,0.39532936208655217,0.257713780482539,0.44918572605134544,0.2572600193414607,0.17387628074883346,0.2430374570613611,0.15057602612285176,0.5377466328232394,0.27759529589677556,0.20076494592064847,0.40640006224800757,0.44725061605010485,0.3709442129509251,0.20158851768041092,0.3119027480778828,0.2620147200920938,0.3181733101031873,0.3086873947325037,0.374832293982109,0.28462398142782785,0.442830939218977,0.2513997645976683,0.0,0.20559043490281964,0.46645879775909604,0.27907250087419583,0.1599358291377769,0.18516997782173691,0.24314896069608893,0.36775666437818294,0.18186075697890028,0.1988422143047816,0.14284298598764375,0.2373204689005027,0.0,0.343566541992457,0.21721850885776922,0.0,0.0,0.2234033542599282,0.0,0.4411203128543655,0.33437697637048086,0.36895050988957895,0.2100640446205845,0.1839163525995434
Place,0.0,0.28349273623903487,0.3052794408880335,0.3226246053923705,0.44297287196358676,0.3835956081117553,0.35527215053071887,0.3842460986005176,0.3638030614507845,0.0,0.2957013131825906,0.3726841881494179,0.40144839115942216,0.3371302516298349,0.40203977415441816,0.4031732876812963,0.30108529454828287,0.4238775457409229,0.0,0.4119353979352181,0.2904342069109897,0.19454128001443932,0.4156739441681701,0.0,0.35548360067781715,0.3170320964494102,0.35178918098068235,0.4152264001587003,0.2809944232950085,0.2771659912854813,0.37009886753195337,0.5754941236689963,0.4233571410759415,0.3291370723327191,0.3746918783398362,0.3194477249046433,0.32549001651453263,0.4734245034440357,0.29560608931210475,0.4045947608111543,0.41530955792869273,0.2567772895874711,0.7275031105688966,0.2749419947048704,0.24739695531060116,0.25536782939393016,0.6338659911662753,0.3749705728479453,0.39033271865584035,0.24601683889319725,0.38411135507849603,1.0,0.4379647756020079,0.24208663184194606,0.41166690613049006,0.26773076820934694,0.33651045881724406,0.3168281093871175,0.190981339442172,0.2932346877946292,0.2030499235300177,0.4180850608282569,0.3475040959390805,0.3006607036902697,0.4055933776915049,0.45797462183148174,0.3654887204555517,0.24180566151362856,0.30957015221716966,0.31295025722465064,0.23986388655211577,0.3046789558310919,0.3395382705522952,0.29826062484234467,0.45382192954024564,0.24359408186240103,0.27183290112816555,0.21990200605465235,0.3998601908331681,0.356418624065377,0.24850183609912965,0.23458665481806143,0.28818637436754624,0.40375772607340255,0.26150237118556685,0.2665178161985994,0.16811781058819925,0.29330171380438386,0.0,0.2648611515347058,0.2603932932361372,0.0,0.2056927984537394,0.24395723438596056,0.0,0.4037135655606809,0.4410612435728738,0.39179054870432795,0.2612094093569203,0.23857989387915418
Pelias,0.0,0.2299607255501482,0.3996797908888482,0.33922300298462044,0.3004567277183943,0.47757499542067594,0.4573830927231547,0.4095820807046769,0.4254952932240846,0.0,0.42633151273857467,0.5128602394615374,0.39199711601212506,0.4560857506539889,0.3793158105470941,0.29146020071909473,0.5281281810765761,0.42978535136506874,0.0,0.5408285704330313,0.39079706212347826,0.4428053033658721,0.49290943157751943,0.0,0.28531012743684087,0.1806997331521362,0.515045339514004,0.3163867241465032,0.27580474861918225,0.3201196141559815,0.2864279296558724,0.393178172487789,0.35697518193179545,0.43264382121792677,0.29681907128871915,0.38609249739791424,0.43283074398969784,0.4183507188282562,0.3731492031287784,0.37681236165089227,0.4969532796591617,0.46463718615678107,0.23330912300373444,0.0,0.19765100490389215,0.20396070234532324,0.24218451888353473,0.5049876839110949,0.5017070113188706,0.2530846611249881,0.3434852780429728,0.4793328790980166,1.0,0.47513568385295424,0.417858152524429,0.36501051633806686,0.44287531427420773,0.5115962974040256,0.15589432724596983,0.3640673490878245,0.1975256310833189,0.25708845602082414,0.5200419863986852,0.23843841203371507,0.1947129936632441,0.43514437336016026,0.4842118261951777,0.5056921090314588,0.4714757241713185,0.2719726591562524,0.17062877660622172,0.44091482974928836,0.4417087628526999,0.3402880149376811,0.5017126404141811,0.41260257409100476,0.0,0.38522238218193405,0.5105983947862001,0.4662887239748565,0.16313743216897988,0.4831580671140014,0.4796224859064913,0.47832573669340983,0.19069649470802225,0.49471563689909953,0.3968890893711757,0.3614713232829664,0.0,0.40803222521942273,0.2490755533442774,0.0,0.0,0.20280243443307114,0.0,0.41999301547939594,0.4048986536953837,0.1811346557205077,0.39352129652618795,0.1679021435096848
Head,0.0,0.36392321410258405,0.23464937267276798,0.20579715316937677,0.2220482733054028,0.23289985200237354,0.3588092882691827,0.3421897918720497,0.22669136760414263,0.24559281205891068,0.4461086695672929,0.20556896337493405,0.2458387436168069,0.4550567811040432,0.2178864583642367,0.22709064481293487,0.3830626178490184,0.2282729050728993,0.23238892376985304,0.3961448227086963,0.22966458212269433,0.25767950472727164,0.2534186962773652,0.24500592803236965,0.2348123766252378,0.3535433729432102,0.22647649723661611,0.22753660232907374,0.3594406860918353,0.33729360067175135,0.30039848877059616,0.2282384460402686,0.2801153209201885,0.14998017544546965,0.23889640265362957,0.29641656328605676,0.3113291616503339,0.25359200221101574,0.37972538217879725,0.22789484200705146,0.44958729819903115,0.24252173325385415,0.361392666505496,0.2546521462341398,0.274500716024265,0.22921809922085834,0.2578806811457249,0.24637783891224035,0.3190223052471645,0.4012570120421059,0.2093309307149082,0.23262512957790596,0.2656557717598994,1.0,0.533437773055404,0.3734619275984683,0.28748542899304824,0.21828314985037095,0.2854921095469379,0.544880879813004,0.24206209966488265,0.22222246241296448,0.21295545005272942,0.24858707461744375,0.2222634891974689,0.3880121224458618,0.2522641697854504,0.5122680376372535,0.30605121625824233,0.22829121567480976,0.288514786305193,0.24799483984582446,0.4415254351820672,0.24078354305914945,0.25402682677667476,0.3142542862956507,0.2748210906485671,0.30829443414555163,0.37029954431633955,0.21282216805425566,0.2309838436754831,0.2199672842533456,0.20936689907691852,0.5137589153180178,0.24453677485653155,0.2181046434883447,0.5794036028864625,0.1627100294128389,0.2335751929222566,0.26423311688974244,0.25386983454987955,0.19200698704147262,0.24277389389292578,0.23092509914795342,0.255262050638416,0.5046114859219514,0.2445043161041057,0.24189147277195033,0.2342646168578436,0.23018540737966353
River,0.0,0.32501974001411044,0.3278846185475951,0.355131961684201,0.4479272620694639,0.38256420324045703,0.4498627456312785,0.32549710394860765,0.3015741236004215,0.0,0.3185341699207713,0.3460613774940647,0.45568450535786115,0.31973038567437817,0.42945982034580477,0.3619201936407096,0.29237290167919205,0.4314129252743112,0.0,0.5219279201999021,0.28054646250911247,0.17320065751255023,0.4729047737015491,0.0,0.33357869136209506,0.19544845453302973,0.5740408241205526,0.44577649521114454,0.26091215078201835,0.27434060834912594,0.37452395281648976,0.4204141811094468,0.46292892648813316,0.45842694983201243,0.46407454891003636,0.3211064860982504,0.3647751757382654,0.4468680251256687,0.677432103828169,0.43066078041251954,0.45923788634691826,0.2604556680652558,0.22416812071420397,0.3118478272455451,0.24294772235222573,0.23905847408644665,0.29362653676166084,0.45716320770480906,0.4462097322787017,0.26728882608224325,0.3976505963660711,0.46224375410244234,0.4994019359021875,0.6240927816066066,1.0,0.2846732912613886,0.4553632686394407,0.3233895775328892,0.17609129603722815,0.26092317427200123,0.1482207711886628,0.3739593416561976,0.32792253506633817,0.30403290174375447,0.4663181615364081,0.485867280196161,0.43881977246439463,0.231198860625064,0.43348037220898683,0.31556596398072456,0.23240222741980046,0.38194629944813957,0.38702917284953425,0.3276577023428079,0.46311780915219003,0.25849464605881206,0.2763036495622123,0.20835125321633396,0.36478334924711103,0.3747979979059536,0.2551099148062601,0.25557795861378313,0.29391108687546624,0.4198382566532405,0.249524705711062,0.2638200340071598,0.1633067342183407,0.1562971110702203,0.0,0.29131830014419363,0.2947479535897694,0.0,0.15413116259055668,0.2690663536194297,0.0,0.44784605439984365,0.4275732249159395,0.3947336784191521,0.348470782091947,0.24490870731916856
Prometheus,0.0,0.14806722460501479,0.340064095530428,0.29740038884861647,0.35126323159972633,0.3557171182882481,0.45460355719082973,0.4935775427119578,0.30816531507888406,0.24894095996022644,0.38646707965502924,0.34062614245668277,0.33506875789323437,0.2820676813681074,0.3409336045342237,0.33449185590624203,0.3536434829984591,0.33879316898023976,0.3369807761160185,0.3843996957620145,0.299761191310398,0.1493197127921075,0.35023972102381973,0.24274012227587632,0.3468184494155101,0.31885725615258237,0.3378790087349325,0.34023002550753,0.3510595069620834,0.39697590317488224,0.3304942998040175,0.2770397791848128,0.34386582722007863,0.2975777730112967,0.3431851876591071,0.3389156202815677,0.21405725308752865,0.2650712212754303,0.2988683582703434,0.3372322685604543,0.3445171060349601,0.27250131503059144,0.30443416846350474,0.3173457191392709,0.33313368143257444,0.23342342926049287,0.3430055310634949,0.3598901743192268,0.3277504971541471,0.38632096329723137,0.30218020348691127,0.33942232074498535,0.34012527773769335,0.409969325515722,0.33721751115686327,1.0,0.3312074733490674,0.3455479010877279,0.3332501940000186,0.3865953673601551,0.2077299383157571,0.2579452976939315,0.3639547741947822,0.29927865228860717,0.35450390545171473,0.31790470520969494,0.32418836443948024,0.3523020871543589,0.36450686530839166,0.21098671042767586,0.33191307886312515,0.3790997659544665,0.20552081816756682,0.3076652843565729,0.34638210243526935,0.2300268104654366,0.3036585523762285,0.26813385197975975,0.3522077078465096,0.3500192575282374,0.24214334378630567,0.35291605832038025,0.32248579863021587,0.3367271824946917,0.2372333063241617,0.3597176270790892,0.23794281547868648,0.24890151109505462,0.23148421251138498,0.22902605587802574,0.26396134900038676,0.35910816570975296,0.30964655460641616,0.37098412378905593,0.3177309214851538,0.32539781947205854,0.2557741278133358,0.37931751418583404,0.3074438544642478,0.18121467522861678
